zooID	i	latit	longit	type	scinam	Nestbuilding 	Courtshipfeeding 	Incubation	FeedingOffspring 	Precocilaity 	family	order_	genus	brange_area	clutch_size	generation_length	territoriality	social_bond	migr_dist	lab_method	ep_offspring	wp_offspring	ep_broods	wp_broods	X	Y	rel_latitude	rel_distance	Realm	seasonality	n_epy	n_epb	prop_epb	prop_epo
2	100	-30.278	115.329	1	calyptorhynchus_latirostris	NA	NA	NA	NA	NA	psittacidae	psittaciformes	calyptorhynchus	41444279283	2	14.3	1	2	142.083	1	6	38	6	16	10238615.82	-3878308.864	-0.546219177	0.340319361	Australian	0.442892402	44	22	0.272727273	0.136363636
5	101	8.5	-67.6	0	campylorhynchus_griseus	0	0.0  	0	0	0  	troglodytidae	passeriformes	campylorhynchus	9.89395E+11	4	3.6	2	2	273.988	0	5	217	2	97	-6326988.221	1118001.781	0.299235036	0.992047714	Neotropical	0.456339806	222	99	0.02020202	0.022522523
5	102	8.885	-67.482	0	campylorhynchus_nuchalis	0	0.0  	0	38.8  	0  	troglodytidae	passeriformes	campylorhynchus	5.09901E+11	4	4	2	2	198.254	0	1	115	1	70	-6313367.376	1168400.862	-0.038513033	0.968	Neotropical	0.456339806	116	71	0.014084507	0.00862069
4	103	43.667	-72.05	1	wilsonia_canadensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	77	108	35	26	-5989356.194	5413002.557	-0.229798634	0.672654691	Nearctic	1.110791206	185	61	0.573770492	0.416216216
4	104	39.837	-84.267	1	cardinalis_cardinalis	NA	NA	0.0  	55.9  	0  	cardinalidae	passeriformes	cardinalis	5.84805E+12	3	4.9	1	2	668.191	0	23	70	12	36	-7158781.415	4991861.899	0.56900747	0.693612774	Nearctic	1.032980084	93	48	0.25	0.247311828
4	105	37.622	-84.199	1	cardinalis_cardinalis	NA	NA	NA	NA	NA	cardinalidae	passeriformes	cardinalis	NA	NA	NA	NA	NA	NA	0	5	32	3	16	-7235444.885	4741288.438	0.435504793	0.903193613	Nearctic	0.902858078	37	19	0.157894737	0.135135135
8	106	56.5	10.833	1	carduelis_cannabina	NA	NA	NA	NA	NA	fringillidae	passeriformes	carduelis	1.07064E+13	5	4.1	1	1	1474.1	1	4	102	2	20	820869.6221	6690362.548	0.602747535	0.026679842	Palearctic	1.084637046	106	22	0.090909091	0.037735849
8	107	46.56	8.569	1	carduelis_flammea	0.0  	0	0.0  	0	0  	fringillidae	passeriformes	carduelis	1.97167E+13	5	4.5	1	2	1536.22	0	1	21	1	5	699545.9472	5720024.965	-0.820642447	0.253012048	Palearctic	1.106800795	22	6	0.166666667	0.045454545
4	108	43.543	-80.214	1	carduelis_tristis	NA	NA	NA	NA	NA	fringillidae	passeriformes	carduelis	7.80377E+12	5	4.1	1	1	1147.01	0	10	60	4	11	-6672964.668	5399622.375	0.006886006	0.163836164	Nearctic	1.171434283	70	15	0.266666667	0.142857143
8	109	48.817	13.933	1	carpodacus_erythrinus	NA	NA	NA	NA	NA	fringillidae	passeriformes	carpodacus	2.32325E+13	5	4.1	1	1	2731	1	79	417	31	85	1120304.81	5952363.755	0.184638825	0.061553986	Palearctic	0.995570898	496	116	0.267241379	0.159274194
4	110	42.277	-83.738	1	carpodacus_mexicanus	0.0  		0.0  	50.0  	0  	fringillidae	passeriformes	carpodacus	1.0312E+13	4	4.1	1	2	780.736	0	10	109	5	30	-7018070.971	5262017.605	0.398925618	0.121121121	Nearctic	1.095934629	119	35	0.142857143	0.084033613
4	111	46.873	-114.133	1	carpodacus_mexicanus	NA	NA	NA	NA	NA	fringillidae	passeriformes	carpodacus	NA	NA	NA	NA	NA	NA	1	19	193	9	50	-9298384.668	5752632.68	0.622624922	0.560560561	Nearctic	1.16280067	212	59	0.152542373	0.089622642
2	112	-44.01	-176.506	0	catharacta_lonnbergi	NA	NA	NA	NA	NA	stercorariidae	charadriiformes	catharacta	78222473980	2	17.1	0	2	2136.47	0	0	45	0	16	-14642239.09	-5449921.615	0.134844873	0.842718447	Australian	0.566091061	45	16	0	0
6	113	-77.497	169.319	1	catharacta_maccormicki	NA	NA	NA	NA	NA	stercorariidae	charadriiformes	catharacta	80747490564	2	17.1	0	2	13746	0	1	13	1	12	10073305.15	-8156445.487	0.718386013	1	Oceania	0.777426213	14	13	0.076923077	0.071428571
4	114	39.735	-75.758	1	catharus_fuscescens	NA	NA	NA	NA	NA	turdidae	passeriformes	catharus	3.68028E+12	4	4.3	1	1	6654.21	1	2	5	2	4	-6439420.906	4980431.737	-0.484622887	0.128	Nearctic	0.932782352	7	6	0.333333333	0.285714286
1	115	-8.683	34.083	1	centropus_grillii	NA	NA	NA	NA	NA	cuculidae	cuculiformes	centropus	8.58387E+12	4	3.8	1	1	872.063	1	80	498	62	107	3189369.951	-1141961.598	-0.39587054	0.417910448	Afrotropical	0.659579754	578	169	0.366863905	0.138408304
2	116	-12.442	131.102	1	centropus_phasianinus	NA	NA	NA	NA	NA	cuculidae	cuculiformes	centropus	2.67981E+12	4	3.8	1	2	599.758	1	11	48	10	11	12208685.33	-1632345.845	-0.344697111	0.142147117	Australian	0.2837919	59	21	0.476190476	0.186440678
1	117	-8.683	34.083	1	centropus_superciliosus	NA	NA	NA	NA	NA	cuculidae	cuculiformes	centropus	7.33712E+12	4	3.8	2	2	757.013	1	9	417	5	121	3189369.951	-1141961.598	-0.483260299	0.449851043	Afrotropical	0.659579754	426	126	0.03968254	0.021126761
8	118	67.427	11.881	1	cepphus_grylle	NA	NA	NA	NA	NA	alcidae	charadriiformes	cepphus	71810913867	2	10.9	0	2	1279.82	1	0	46	0	32	807712.9016	7571014.281	0.486132042	1	Palearctic	1.335995317	46	32	0	0
9	119	9.074	-79.659	1	cercomacra_tyrannina	NA	NA	NA	NA	NA	thamnophilidae	passeriformes	cercomacra	3.19162E+12	2	6.6	2	2	522.131	0	0	15	0	9	-7451060.177	1193130.64	0.426719286	0.043737575	Panamanian	0.096747063	15	9	0	0
8	120	36.717	35.05	1	charadrius_alexandrinus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	1.35259E+13	3	5	1	1	2819.71	0	3	226	3	86	3025394.961	4637528.058	0.301539308	0.022931206	Palearctic	0.73460722	229	89	0.033707865	0.013100437
10	121	16.706	41.983	1	charadrius_alexandrinus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	NA	NA	NA	NA	NA	NA	1	0	19	0	12	3879841.815	2183366.854	-0.526512425	0.356929212	Saharo-Arabian	0.252923012	19	12	0	0
8	122	36.968	-25.15	1	charadrius_alexandrinus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	NA	NA	NA	NA	NA	NA	1	0	46	0	19	-2168207.118	4666383.822	0.311275451	0.037886341	Palearctic	0.479243368	46	19	0	0
10	123	24.258	54.603	1	charadrius_alexandrinus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	NA	NA	NA	NA	NA	NA	1	0	57	0	28	4949764.63	3139847.173	-0.203789051	0.097706879	Saharo-Arabian	0.167737439	57	28	0	0
1	124	15.15	-23.202	1	charadrius_alexandrinus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	NA	NA	NA	NA	NA	NA	1	1	119	1	62	-2150763.612	1983048.52	-0.594101279	0.040877368	Afrotropical	1.113714337	120	63	0.015873016	0.008333333
8	125	40.976	29.455	1	charadrius_alexandrinus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	NA	NA	NA	NA	NA	NA	1	3	181	3	70	2486832.133	5118762.434	0.463911265	0.447657029	Palearctic	0.845093191	184	73	0.04109589	0.016304348
5	126	-52.433	-59.083	1	charadrius_falklandicus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	7.91317E+11	3	5.2	1	2	528.193	1	0	15	0	6	-4626936.023	-6310411.336	0.749533948	0.481518482	Neotropical	0.796181679	15	6	0	0
8	127	57.159	12.24	1	charadrius_hiaticula	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	4.43322E+12	4	5.1	1	1	6201.35	0	0	57	0	21	922228.2513	6749494.189	-0.289312139	0.009240246	Palearctic	1.128467798	57	21	0	0
3	128	-24.05	43.733	1	charadrius_marginatus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	4.45511E+12	2	5.2	1	2	1097.96	1	0	17	0	10	3966904.979	-3113910.841	0.40971906	1	Madagascan	0.525282681	17	10	0	0
5	129	-52.433	-59.083	1	charadrius_modestus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	2.46803E+11	2	5.2	1	1	709.573	1	0	14	0	8	-4626936.023	-6310411.336	0.472433835	0.680238332	Neotropical	0.796181679	14	8	0	0
4	130	47.833	-108	1	charadrius_montanus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	7.59948E+11	3	5.2	1	1	1002.66	1	NA	NA	14	101	-8742619.123	5851872.973	0.871051541	0.512	Nearctic	1.25498724	NA	115	0.12173913	NA
8	131	57.071	-3.583	1	eudromias_morinellus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	42	2	20	-270169.2745	6741638.842	0.052336523	0.223577236	Palearctic	0.930683792	44	22	0.090909091	0.045454545
4	132	23.9	-106.95	1	charadrius_nivosus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	1.59872E+12	3	5	1	1	1000	1	0	201	0	93	-9705539.657	3095190.782	1.957111756	1	Nearctic	0.193675146	201	93	0	0
3	133	-22.033	43.65	1	charadrius_pecuarius	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	1.643E+13	2	5	1	2	1152.36	1	0	18	0	15	3982517.624	-2861104.424	0.295269404	0.097979798	Madagascan	0.668299317	18	15	0	0
2	134	-37.881	144.798	1	charadrius_ruficapillus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	4.81674E+12	2	5.2	1	2	709.4	1	0	7	0	4	12426721.28	-4770838.769	0.703689196	0.011044177	Australian	0.509958088	7	4	0	0
4	135	58.45	-95.04	1	charadrius_semipalmatus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	4.8604E+12	4	5.2	1	2	4315.08	0	4	81	1	23	-7079457.209	6863264.707	0.148386368	0.417315175	Nearctic	1.634457588	85	24	0.041666667	0.047058824
3	136	-24.05	43.733	1	charadrius_thoracicus	NA	NA	NA	NA	NA	charadriidae	charadriiformes	charadrius	13720054705	2	5.2	1	2	118.834	1	0	20	0	12	3966904.979	-3113910.841	0.69507806	0.040322581	Madagascan	0.525282681	20	12	0	0
8	137	52	19	1	chlidonias_hybrida	NA	NA	NA	NA	NA	laridae	charadriiformes	chlidonias	1.0094E+13	2	9.9	0	1	3991.34	1	3	34	2	15	1492853.732	6268501.791	2.339519582	0.010162602	Palearctic	1.155269146	37	17	0.117647059	0.081081081
4	138	43.458	-88.912	1	chlidonias_niger	NA	NA	NA	NA	NA	laridae	charadriiformes	chlidonias	1.29128E+13	2	8.8	0	1	4230.68	1	0	28	0	11	-7400301.686	5390440.296	-0.36305612	0.26026026	Nearctic	1.214978814	28	11	0	0
8	139	53.25	18.033	1	larus_ridibundus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	102	0	34	1403296.643	6388745.045	0.108766435	0.117296223	Palearctic	1.098851204	102	34	0	0
8	140	48.917	17.083	1	larus_ridibundus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	16	63	10	20	1372631.068	5962505.24	-0.157186723	0.124254473	Palearctic	1.052555203	79	30	0.333333333	0.202531646
2	141	-35.267	149.15	0	chthonicola_sagittatus	NA	NA	NA	NA	NA	acanthizidae	passeriformes	chthonicola	1.27334E+12	3	5.5	2	2	293.34	0	9	94	5	43	12962934.1	-4469687.083	0.545429701	0.383616384	Australian	0.514187098	103	48	0.104166667	0.087378641
8	142	40.464	-6.169	1	ciconia_ciconia	NA	NA	NA	NA	NA	ciconiidae	ciconiiformes	ciconia	5.18803E+12	4	16.5	0	2	3916.97	1	NA	NA	9	38	-522305.719	5061886.87	1.709076296	0.704637097	Palearctic	0.574382365	NA	47	0.191489362	NA
8	143	53.051	11.437	1	ciconia_ciconia	NA	NA	NA	NA	NA	ciconiidae	ciconiiformes	ciconia	NA	NA	NA	NA	NA	NA	1	NA	NA	10	76	891392.3956	6369755.235	2.082835953	0.545362903	Palearctic	1.01106596	NA	86	0.11627907	NA
8	144	61.153	11.618	1	cinclus_cinclus	NA	NA	NA	NA	NA	cinclidae	passeriformes	cinclus	8.49568E+12	5	4.1	2	2	1419.9	1	3	182	2	38	843844.1171	7092231.899	0.681129825	0.659405941	Palearctic	1.263694048	185	40	0.05	0.016216216
8	145	52.594	21.201	1	circus_pygargus	NA	NA	NA	NA	NA	accipitridae	accipitriformes	circus	6.8301E+12	4	7.9	0	2	4542.05	1	NA	NA	1	9	1658251.065	6325925.169	0.554595172	0.088176353	Palearctic	1.091055036	NA	10	0.1	NA
8	146	51.377	23.098	1	circus_pygargus	NA	NA	NA	NA	NA	accipitridae	accipitriformes	circus	NA	NA	NA	NA	NA	NA	0	0	13	0	6	1823350.106	6207731.532	0.47848176	0.224448898	Palearctic	1.160293221	13	6	0	0
4	147	51.867	-122.35	1	colaptes_auratus	NA	NA	NA	NA	NA	picidae	piciformes	colaptes	1.08114E+13	7	4.3	1	2	1570.41	1	1	366	1	52	-9622863.593	6255574.78	0.45491041	0.970326409	Nearctic	1.230575323	367	53	0.018867925	0.002724796
5	148	-15.933	-47.917	0	colaptes_campestris	NA	NA	NA	NA	NA	picidae	piciformes	colaptes	4.60019E+12	4	4.3	1	2	553.599	1	0	90	0	32	-4435126.008	-2083968.971	0.122875312	0.949203187	Neotropical	0.434542358	90	32	0	0
4	149	36.341	-100.236	1	colinus_virginianus	NA	NA	NA	NA	NA	odontophoridae	galliformes	colinus	4.37499E+12	10	3.7	1	1	571.168	1	116	280	29	5	-8667735.671	4594191.3	0.444861384	0.72166998	Nearctic	0.886006951	396	34	0.852941176	0.292929293
8	150	37.3	-3.183	1	coracias_garrulus	NA	NA	NA	NA	NA	coraciidae	coraciiformes	coracias	9.69488E+12	4	5.6	1	1	4266.15	1	2	167	2	47	-273961.8544	4704459.909	-0.235530997	0.305694306	Palearctic	0.635165691	169	49	0.040816327	0.01183432
4	151	35.75	-78.917	1	coragyps_atratus	NA	NA	NA	NA	NA	cathartidae	accipitriformes	coragyps	2.12819E+13	2	18.6	0	2	1282.09	0	0	36	0	16	-6843395.39	4525809.463	0.483298696	0.316782522	Nearctic	0.761609793	36	16	0	0
2	152	-35.306	148.922	0	corcorax_melanorhamphos	NA	NA	NA	NA	NA	corcoracidae	passeriformes	corcorax	1.98619E+12	4	8	2	2	360.913	0	0	51	0	15	12940779.68	-4474226.52	0.646561598	0.359126984	Australian	0.48056969	51	15	0	0
4	153	42.447	-76.49	0	corvus_brachyrhynchos	NA	NA	NA	NA	NA	corvidae	passeriformes	corvus	1.15678E+13	5	7.3	0	2	1338.18	1	28	269	16	71	-6404327.259	5280599.756	0.020922961	0.310552764	Nearctic	1.092976928	297	87	0.183908046	0.094276094
8	154	42.691	-5.515	0	corvus_corone	NA	NA	NA	NA	NA	corvidae	passeriformes	corvus	3.32944E+13	4	6.8	0	2	2133.67	1	0	57	0	19	-461103.8364	5307214.445	-0.018200555	0.228855721	Palearctic	0.856978774	57	19	0	0
8	155	52.45	12.868	1	corvus_corone	NA	NA	NA	NA	NA	corvidae	passeriformes	corvus	NA	NA	NA	NA	NA	NA	1	4	134	3	40	1007593.633	6312051.219	0.389333014	0.32039801	Palearctic	0.969662726	138	43	0.069767442	0.028985507
8	156	52.661	-1.242	1	corvus_monedula	NA	NA	NA	NA	NA	corvidae	passeriformes	corvus	1.39658E+13	4	7.4	0	2	1852.94	0	0	74	0	20	-97093.77012	6332370.126	0.329462792	0.406406406	Palearctic	0.949010313	74	20	0	0
8	157	50.874	11.598	1	corvus_monedula	NA	NA	NA	NA	NA	corvidae	passeriformes	corvus	NA	NA	NA	NA	NA	NA	1	1	38	1	14	918955.4403	6158266.662	0.234826515	0.012012012	Palearctic	1.032242894	39	15	0.066666667	0.025641026
8	158	48.013	11.319	1	corvus_monedula	NA	NA	NA	NA	NA	corvidae	passeriformes	corvus	NA	NA	NA	NA	NA	NA	1	NA	NA	1	15	915158.9766	5870349.464	0.078325254	0.111111111	Palearctic	1.005099654	NA	16	0.0625	NA
9	159	9.267	-79.867	0	crotophaga_major	NA	NA	NA	NA	NA	cuculidae	cuculiformes	crotophaga	1.21921E+13	4	4.2	1	2	878.747	1	11	190	5	23	-7468903.049	1218375.693	-0.403021139	0.001001001	Panamanian	0.119046889	201	28	0.178571429	0.054726368
8	160	40.883	-4.017	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	182	947	77	80	-339322.5704	5108452.168	-0.322701013	0.75	Palearctic	0.776470423	1129	157	0.49044586	0.161204606
8	161	57.05	18.283	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	55	618	30	42	1378845.97	6739762.402	0.545471647	0.008928571	Palearctic	1.108804345	673	72	0.416666667	0.081723626
8	162	48.283	4.283	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	167	1250	41	43	345650.8162	5897985.626	0.097483541	0.764880952	Palearctic	1.027608871	1417	84	0.488095238	0.117854622
8	163	42.55	8.917	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	37	168	15	15	746153.6745	5291842.74	-0.225101747	0.08531746	Palearctic	0.590015709	205	30	0.5	0.180487805
8	164	42.517	8.767	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	73	215	34	16	733742.5372	5288241.905	-0.227018088	0.054563492	Palearctic	0.590015709	288	50	0.68	0.253472222
8	165	43.667	3.667	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	193	1133	76	74	304829.5512	5413002.557	-0.160621283	0.181547619	Palearctic	0.746965945	1326	150	0.506666667	0.145550528
8	166	39.406	-4.072	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	66	351	33	44	-346724.6123	4943491.113	-0.41049221	0.676587302	Palearctic	0.577429771	417	77	0.428571429	0.158273381
8	167	59.834	17.632	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	48	2	5	1296823.119	6982099.042	0.674441626	0.3125	Palearctic	1.261906862	51	7	0.285714286	0.058823529
8	168	51.25	4.467	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	128	901	48	73	352956.8914	6195275.894	0.255699481	0.165674603	Palearctic	0.892317414	1029	121	0.396694215	0.124392614
8	169	51.25	4.467	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	48	366	21	23	352956.8914	6195275.894	0.255699481	0.165674603	Palearctic	0.892317414	414	44	0.477272727	0.115942029
8	170	48.1436086	10.8886853	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1195	10045	544	711	879585.7584	5883729.864	0.089896717	0.296626984	Palearctic	1.013031483	11240	1255	0.433466135	0.106316726
8	171	48.2219465	16.2362788	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	907	4620	318	238	1310862.697	5891744.703	0.094162162	0.505952381	Palearctic	1.06795454	5527	556	0.571942446	0.164103492
8	172	58.873	9.605	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	31	435	17	30	712733.3219	6899933.646	0.630713738	0.00297619	Palearctic	1.208566666	466	47	0.361702128	0.066523605
8	173	60.001	10.781	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	61	5	3	791696.9171	6996213.689	0.681953349	0.078373016	Palearctic	1.282177329	70	8	0.625	0.128571429
8	174	54.03	-2.72	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	115	871	41	62	-210362.476	6462609.401	0.397972629	0.089285714	Palearctic	0.905362189	986	103	0.398058252	0.11663286
8	175	53.133	6.583	1	parus_caeruleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	186	1507	82	104	512746.6528	6377587.264	0.352724403	0.206349206	Palearctic	1.012516975	1693	186	0.440860215	0.109864146
8	176	28.205	-16.567	1	parus_teneriffae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	21	116	12	19	-1482232.483	3626828.965	-0.882244487	0.158634538	Palearctic	0.310172051	137	31	0.387096774	0.153284672
4	177	40.983	-124.1	1	cyanocitta_stelleri	NA	NA	NA	NA	NA	corvidae	passeriformes	cyanocitta	3.56448E+12	4	7	1	2	589.887	1	12	67	6	35	-10477131.12	5119538.103	0.261677899	0.021169355	Nearctic	0.70021534	79	41	0.146341463	0.151898734
9	178	10.2	-84.7	0	cyanocorax_morio	NA	NA	NA	NA	NA	corvidae	passeriformes	cyanocorax	6.73718E+11	4	6.1	2	2	282.775	0	19	94	8	29	-7912093.526	1340294.124	-0.797136649	0.409819639	Panamanian	0.096530706	113	37	0.216216216	0.168141593
5	179	-41.041	-62.807	1	cyanoliseus_patagonus	NA	NA	NA	NA	NA	psittacidae	psittaciformes	cyanoliseus	9.00763E+11	3	6	0	2	507.112	0	0	166	0	49	-5300769.633	-5125963.063	0.50631783	0.005988024	Neotropical	0.439022273	166	49	0	0
